equipment,est_peak_temp,num_companions,ticket,gender,distance_home,food_spend,age,runs
rent,15,1,child,female,13,11,16,11
own,0,3,adult,male,40,28,23,4
own,-5,3,adult,male,23,15,55,7
own,-5,2,senior,male,55,0,64,5
own,10,3,adult,male,106,11,59,7
rent,10,1,season,female,16,18,42,7
own,5,0,senior,male,37,11,63,6
own,5,0,adult,female,159,13,49,8
own,5,0,senior,female,18,0,89,14
rent,-5,1,adult,male,177,16,31,1
own,10,2,child,male,19,0,13,11
own,15,0,adult,male,127,14,31,11
own,0,2,adult,female,30,23,18,7
rent,15,0,season,female,108,0,74,8
own,10,1,senior,male,35,0,65,10
rent,5,2,adult,other,33,14,32,7
own,10,0,child,male,30,0,7,12
own,10,2,adult,female,27,0,37,11
own,-5,1,senior,female,113,0,73,5
own,25,1,senior,female,52,0,81,16
own,0,3,adult,male,109,11,26,6
own,5,0,adult,female,177,6,58,7
own,20,2,senior,female,26,8,61,12
rent,15,2,adult,male,48,0,55,12
own,-0,1,adult,female,144,7,44,6
own,20,3,season,male,170,16,47,8
own,-5,2,child,female,168,21,14,2
rent,20,2,child,female,119,0,5,10
own,5,4,adult,female,29,18,49,9
own,10,3,senior,female,44,19,62,7
own,5,2,adult,female,28,0,36,10
rent,10,0,senior,male,102,11,68,7
own,25,2,adult,female,33,0,54,16
rent,5,2,adult,male,14,21,39,9
own,5,2,adult,male,163,0,39,8
own,15,2,adult,male,95,23,34,7
own,0,2,senior,male,18,17,61,3
own,-5,1,child,female,162,12,11,5
own,15,0,adult,female,112,15,43,8
own,-5,0,senior,male,114,17,69,6
own,15,0,senior,female,55,8,76,14
own,5,1,adult,male,51,18,32,8
rent,0,0,adult,female,108,0,46,7
rent,-10,0,senior,male,110,29,81,3
own,15,2,adult,male,130,6,20,10
own,-5,2,senior,male,173,22,72,3
own,10,1,senior,female,176,18,63,9
own,20,2,adult,female,39,0,47,14
own,10,2,senior,female,43,0,64,12
own,20,1,senior,female,31,12,81,11
own,-5,1,adult,male,178,15,51,3
own,5,0,season,male,52,0,67,6
own,15,1,senior,male,43,8,75,10
own,15,1,senior,female,125,16,79,9
own,10,0,adult,male,41,9,60,10
own,30,3,adult,male,33,13,48,13
own,25,3,adult,female,105,18,39,11
own,10,3,senior,male,46,19,75,8
own,10,2,adult,male,158,30,27,4
own,5,2,child,male,100,28,11,6
own,10,1,child,male,53,23,11,8
own,20,2,adult,male,32,0,60,14
own,-5,4,adult,other,86,11,51,2
own,10,1,adult,male,16,23,24,9
own,10,0,season,female,165,8,61,6
own,25,0,child,male,48,0,10,14
own,15,1,child,female,114,0,14,11
own,5,1,adult,male,118,9,49,9
rent,25,1,season,male,97,20,47,11
own,15,2,adult,female,112,28,57,10
own,20,0,senior,female,15,0,64,11
own,25,0,adult,female,13,0,59,16
own,20,0,senior,male,196,0,77,10
own,15,4,child,female,123,10,12,10
own,45,3,adult,male,54,0,57,19
own,10,0,season,male,60,0,39,10
own,10,1,child,male,110,14,17,9
own,5,3,child,female,154,20,8,6
own,35,2,adult,female,112,14,29,13
own,-5,0,child,male,36,0,6,9
rent,-5,0,child,female,54,24,8,5
own,-5,0,adult,male,38,8,54,5
own,5,1,adult,male,44,0,49,9
own,5,3,adult,female,193,10,51,4
rent,5,1,adult,female,27,15,41,6
own,0,2,senior,male,107,0,72,7
own,15,2,child,male,14,11,15,11
own,15,0,adult,male,120,16,39,10
own,10,2,adult,female,45,0,44,10
own,10,2,child,male,39,0,17,10
own,10,3,child,female,98,16,9,9
own,5,2,child,male,33,0,9,11
own,-5,0,adult,female,36,15,51,7
own,15,2,child,male,33,19,13,11
own,20,4,senior,female,13,0,64,11
own,15,1,season,male,17,7,52,12
own,20,2,adult,female,181,17,60,10
own,10,1,adult,male,35,11,19,9
own,10,3,child,male,18,22,17,8
rent,5,3,adult,male,14,19,26,7
rent,10,2,senior,male,49,13,80,7
rent,0,1,adult,male,41,0,48,6
rent,-5,0,season,female,48,0,53,6
own,5,5,child,male,57,14,15,9
own,0,1,child,female,32,17,11,7
own,-5,1,senior,male,14,25,61,3
own,5,3,adult,male,38,16,39,6
rent,0,3,adult,male,105,14,47,5
own,10,3,adult,male,53,20,49,6
own,10,1,adult,male,128,23,39,7
rent,5,0,season,male,18,0,50,5
own,15,0,senior,male,56,0,81,12
rent,15,1,adult,female,32,21,48,12
rent,0,1,senior,female,48,10,80,3
own,-5,1,senior,female,122,21,77,5
own,5,4,season,male,26,0,68,6
own,15,0,adult,female,120,20,46,12
own,10,3,season,female,25,24,35,6
rent,10,3,adult,male,111,0,31,9
rent,15,4,child,male,47,27,6,10
own,5,2,child,male,25,11,12,10
own,15,2,adult,male,116,18,51,7
own,10,0,senior,other,103,16,76,7
own,0,1,senior,male,45,0,82,7
own,5,5,adult,male,52,0,57,9
own,35,2,adult,female,28,11,39,17
own,10,0,adult,female,54,0,32,10
rent,15,2,adult,female,108,14,33,10
rent,-15,4,senior,female,189,14,61,1
own,20,3,season,male,37,20,66,9
rent,15,2,child,male,116,8,6,8
own,25,2,adult,female,111,30,26,10
own,0,1,senior,male,104,13,69,3
rent,-5,0,adult,other,28,21,56,8
own,20,1,season,female,117,16,66,10
own,5,0,adult,male,57,20,55,11
own,5,0,season,male,30,13,31,6
own,10,1,child,male,107,15,7,8
own,-10,2,adult,male,55,6,58,7
own,15,0,child,female,24,0,17,13
own,-0,2,senior,female,37,18,73,6
own,0,0,senior,male,102,0,61,10
own,20,1,senior,female,104,20,72,9
own,20,2,senior,male,128,7,62,11
own,10,2,adult,female,182,7,55,5
own,5,4,adult,male,19,0,43,9
own,10,1,adult,female,173,0,24,5
own,15,1,adult,female,89,10,40,12
own,25,2,adult,male,120,7,59,14
own,20,1,season,male,36,0,40,11
own,10,1,adult,female,29,0,30,9
own,10,0,senior,male,23,21,72,9
rent,15,2,adult,male,115,21,30,7
rent,5,1,adult,female,30,0,34,9
own,35,0,child,male,174,0,13,16
rent,5,1,season,male,163,18,65,1
own,0,0,senior,male,114,28,65,3
own,-0,0,child,male,90,12,10,8
rent,-10,1,adult,male,102,12,51,3
own,15,0,adult,female,51,0,19,11
own,-10,1,child,female,15,20,10,7
own,15,2,adult,other,116,0,27,10
own,10,1,child,female,107,23,15,9
own,25,0,adult,female,186,12,43,11
own,5,2,adult,female,54,7,33,11
own,-5,0,child,female,141,18,13,5
own,0,2,adult,female,174,0,41,4
rent,5,6,season,male,133,8,37,3
own,-0,1,senior,female,109,32,68,4
own,5,2,child,female,167,24,18,6
own,10,1,adult,female,117,23,19,6
own,10,2,child,female,43,12,14,8
own,-5,2,adult,male,175,25,41,3
own,10,3,adult,female,20,20,24,9
own,5,1,child,male,116,0,17,8
own,-20,1,senior,female,20,14,63,1
own,5,1,senior,male,118,19,77,4
rent,0,2,adult,male,134,20,44,1
own,15,2,adult,female,118,25,59,8
own,15,0,adult,female,95,0,34,11
rent,20,0,senior,male,11,0,66,14
own,20,1,adult,male,14,0,56,13
own,10,1,senior,male,10,6,61,11
own,25,2,senior,female,56,11,73,11
rent,10,0,adult,male,53,0,53,11
own,15,0,season,male,103,15,28,11
own,15,3,child,female,115,0,17,10
own,15,2,senior,male,127,13,61,9
own,10,0,adult,male,121,0,42,12
own,10,2,child,other,183,25,6,5
rent,15,0,senior,female,112,20,68,6
own,15,1,adult,male,182,31,21,6
own,20,2,season,male,112,18,49,11
own,10,2,adult,male,43,15,54,9
own,-15,0,child,male,111,12,6,5
own,30,1,adult,female,125,17,38,12
rent,20,2,adult,female,106,17,48,13
own,10,0,adult,female,122,20,42,6
own,-5,1,season,female,38,9,70,4
own,-5,2,child,male,114,7,17,3
rent,-5,0,adult,male,51,0,27,5
own,25,4,season,female,121,21,55,8
rent,-0,2,adult,male,97,0,35,6
rent,15,2,adult,female,50,9,39,9
rent,15,0,adult,female,18,15,48,10
rent,25,1,senior,female,79,9,80,11
rent,-5,0,adult,male,126,16,42,3
own,5,1,adult,male,183,17,19,6
rent,5,4,season,male,174,9,37,3
own,-15,1,adult,female,108,10,28,3
own,10,2,season,female,40,17,40,8
rent,20,1,senior,female,13,14,64,11
own,5,2,season,female,159,26,56,2
own,10,2,child,male,108,17,17,8
rent,20,2,senior,male,12,28,65,10
own,10,2,adult,female,32,24,56,9
rent,15,0,adult,female,125,13,58,8
own,15,2,child,female,42,0,7,13
own,15,1,adult,female,33,0,33,12
own,20,1,adult,female,128,10,51,8
own,-5,0,child,female,51,16,18,5
own,0,1,senior,male,128,18,67,4
rent,30,3,adult,male,31,19,40,15
own,10,0,adult,male,174,24,46,4
own,10,3,adult,female,41,10,53,10
own,5,1,season,male,171,12,28,6
own,-5,1,child,male,40,9,5,5
own,10,0,adult,male,164,14,50,7
own,0,1,adult,male,165,22,48,4
own,0,2,senior,male,166,0,64,4
own,10,2,adult,male,103,20,50,6
own,30,1,adult,female,41,10,44,15
own,15,3,senior,male,14,28,61,6
own,20,1,adult,female,118,16,22,10
own,20,1,child,male,167,0,10,13
own,30,0,adult,male,18,0,39,17
own,5,1,adult,male,100,18,24,6
rent,20,4,senior,female,52,0,77,12
own,30,2,child,male,35,10,14,14
own,5,2,adult,male,57,13,36,7
rent,15,0,senior,male,34,20,74,9
own,10,1,season,female,32,0,59,8
own,10,4,child,female,38,0,13,9
rent,-20,2,senior,female,158,0,61,1
own,10,4,senior,male,102,0,77,5
own,0,1,child,female,49,0,11,11
own,15,2,senior,female,59,0,66,12
own,5,0,adult,female,143,22,59,6
rent,35,0,child,male,34,29,12,16
own,-0,0,adult,male,49,25,48,8
own,-0,0,adult,male,38,19,37,8
rent,10,0,adult,female,156,21,32,5
own,-15,2,senior,female,26,0,64,5
rent,30,3,adult,female,16,14,40,13
own,20,3,season,female,104,14,61,7
own,30,3,senior,male,35,0,69,14
own,25,1,adult,male,24,20,28,14
own,-5,1,senior,male,10,18,62,6
own,5,2,child,female,178,11,18,5
own,25,2,senior,female,60,0,64,13
own,15,0,adult,male,49,25,57,10
own,10,2,adult,female,19,12,59,10
rent,10,3,senior,female,10,22,67,8
rent,10,3,adult,female,102,7,23,8
own,15,2,adult,male,173,0,35,11
own,5,0,adult,male,180,27,24,4
own,15,0,senior,female,14,0,65,12
rent,20,0,child,male,124,16,12,10
own,5,2,child,male,184,23,16,4
rent,-0,4,adult,female,104,11,43,3
own,10,1,adult,female,19,0,53,12
own,10,2,adult,male,16,20,42,9
own,-5,2,adult,female,174,7,54,2
own,10,1,adult,male,31,10,37,11
own,20,0,season,male,125,23,83,8
own,15,3,adult,male,20,25,25,12
own,-5,1,adult,male,109,13,28,6
rent,25,4,adult,female,144,12,28,9
own,25,1,adult,female,48,0,43,15
own,-10,3,child,female,115,17,13,4
own,5,2,season,male,32,20,47,6
rent,-5,1,adult,female,15,10,44,6
own,10,4,adult,male,19,11,39,10
own,10,2,adult,male,14,0,53,10
own,5,5,adult,female,22,0,41,8
own,-5,0,senior,female,131,0,67,5
own,25,4,adult,male,24,6,48,12
own,15,2,season,female,25,17,41,7
own,15,1,adult,male,163,14,22,10
own,30,2,season,male,154,12,56,10
own,-0,1,adult,male,129,0,57,7
own,10,0,adult,male,107,0,28,9
own,15,2,child,female,29,28,9,11
own,-5,3,senior,male,114,0,65,5
own,20,2,season,male,118,0,59,12
own,5,1,senior,male,62,10,61,6
own,-10,0,child,female,11,16,14,10
own,5,3,child,female,174,0,18,8
own,-0,1,adult,male,33,10,50,8
own,10,0,adult,male,13,11,27,10
own,15,1,adult,male,169,16,30,8
own,15,2,adult,female,60,0,43,14
own,30,0,child,male,100,19,14,15
own,15,3,child,male,90,10,13,11
rent,10,1,adult,male,34,9,40,12
own,5,0,adult,male,41,21,49,8
own,10,0,adult,male,53,15,51,10
own,0,1,season,male,116,17,57,3
own,5,1,child,male,100,15,11,9
own,10,2,season,female,42,12,59,9
rent,10,2,season,female,185,23,27,4
own,25,2,adult,male,49,14,57,14
rent,0,1,adult,female,32,0,58,6
own,0,5,child,female,166,13,8,6
rent,15,2,senior,female,10,0,71,11
own,10,2,adult,male,175,0,55,9
own,10,2,adult,male,170,12,46,10
own,-0,2,senior,male,126,21,61,2
own,5,3,senior,female,48,19,73,5
own,-5,4,adult,male,33,0,50,6
own,10,1,season,female,37,11,64,11
own,10,0,adult,female,47,16,45,10
own,30,0,adult,female,178,0,52,15
own,25,1,adult,female,116,16,35,13
rent,-0,2,season,female,114,9,61,3
own,15,1,adult,other,94,26,42,8
own,5,1,adult,female,25,15,25,11
own,5,3,child,female,47,15,10,9
own,0,3,senior,female,15,22,76,5
own,-5,1,adult,female,53,0,45,8
rent,-10,2,adult,female,100,0,53,1
own,10,2,child,female,176,0,6,9
rent,15,4,season,female,59,7,43,9
own,20,0,adult,female,16,21,32,13
own,5,0,adult,male,57,11,36,9
rent,10,5,senior,female,118,0,65,6
own,10,1,adult,male,17,21,59,7
own,25,0,adult,female,168,0,29,13
own,-5,2,adult,male,34,20,38,6
own,10,1,senior,male,36,21,72,9
own,10,1,adult,female,111,29,44,7
own,10,3,adult,female,189,13,30,7
own,20,0,season,male,56,22,39,11
own,25,2,senior,male,37,0,63,15
own,20,2,season,male,175,0,36,7
own,-5,4,adult,female,26,21,51,5
own,5,4,senior,female,17,17,74,5
own,15,1,adult,female,56,0,53,15
own,20,0,season,female,32,21,65,9
rent,15,2,child,female,107,0,11,10
own,-5,0,adult,male,49,0,21,8
own,10,2,adult,male,15,24,32,7
own,10,2,adult,male,95,0,53,10
rent,5,1,adult,female,65,17,51,6
rent,10,3,adult,male,107,19,44,5
own,10,0,adult,male,15,22,45,7
own,10,1,adult,male,59,12,47,8
own,10,1,senior,male,22,13,79,8
own,10,3,senior,male,33,0,62,11
own,5,1,adult,male,52,25,48,8
own,5,2,child,male,165,0,15,7
rent,-15,1,senior,male,109,13,65,1
own,30,1,adult,female,35,11,55,13
rent,35,0,adult,female,130,15,37,13
own,20,3,child,male,59,22,17,11
own,10,0,season,male,159,20,64,4
own,-10,0,adult,male,32,12,36,6
rent,25,3,child,female,130,22,11,10
own,15,2,adult,female,19,18,20,11
own,5,1,adult,male,100,16,32,7
rent,5,0,adult,female,27,0,59,10
rent,15,1,season,male,118,8,47,8
own,25,0,senior,female,165,14,66,11
own,10,1,adult,female,16,0,28,12
own,-5,5,season,female,125,12,37,2
own,0,1,adult,male,45,14,18,7
own,15,1,adult,male,105,0,29,10
rent,25,2,adult,male,108,0,44,12
own,5,4,adult,female,32,23,37,7
rent,20,1,adult,male,130,26,34,8
rent,5,2,adult,female,38,16,46,8
own,-10,1,senior,other,37,0,61,7
own,20,2,adult,male,129,25,53,7
own,15,2,child,female,157,21,6,9
rent,-10,6,season,male,25,22,54,1
own,30,3,adult,female,65,19,50,13
rent,10,0,adult,male,30,22,22,11
own,5,2,adult,female,57,15,51,6
own,10,0,adult,female,135,18,50,8
own,10,3,adult,male,17,25,52,8
own,5,3,adult,female,18,20,25,7
own,20,3,child,male,47,11,9,14
own,20,2,adult,male,178,16,35,8
own,0,0,child,female,191,16,13,8
own,5,3,child,female,53,15,15,7
own,20,1,adult,female,16,0,39,15
rent,-5,3,senior,male,120,13,67,2
own,5,2,child,female,17,20,15,9
rent,15,1,child,female,99,12,12,9
own,15,6,adult,male,110,10,31,9
own,15,2,child,male,54,10,8,9
own,10,2,senior,female,10,15,63,9
own,15,0,adult,female,117,19,35,10
own,-0,2,child,female,38,0,15,8
rent,-5,0,child,other,19,18,8,9
rent,15,1,adult,male,14,17,27,11
own,25,4,child,male,31,0,12,13
own,-0,3,season,female,40,22,55,6
own,0,1,child,female,115,21,5,7
rent,15,0,adult,female,115,27,27,10
own,10,3,senior,male,17,16,75,7
own,15,0,adult,female,102,10,46,11
own,25,2,season,male,175,0,79,8
own,15,3,season,female,167,0,51,7
own,0,6,senior,female,54,16,70,6
own,5,2,season,female,168,18,52,5
own,30,1,adult,female,54,14,26,12
own,10,4,child,female,172,0,15,7
own,10,1,adult,male,63,23,22,7
own,20,1,season,female,102,19,28,8
own,15,1,child,male,157,11,9,10
own,20,1,season,female,103,12,46,9
rent,10,0,child,female,39,15,5,9
own,10,2,senior,male,16,19,74,10
own,0,1,child,male,119,20,17,6
own,5,2,season,male,174,0,34,3
rent,5,4,adult,female,32,21,32,4
rent,10,0,adult,female,16,22,45,8
own,-5,0,adult,male,107,20,56,2
own,25,1,adult,female,22,0,47,15
own,10,1,adult,female,117,21,37,7
own,25,1,adult,male,95,0,26,14
own,10,1,senior,female,14,11,71,10
own,10,3,adult,female,51,19,35,8
own,-0,1,adult,female,99,18,56,7
own,15,2,season,male,35,22,65,10
own,5,3,adult,male,60,0,23,9
own,15,1,season,male,53,24,70,8
rent,10,4,adult,male,18,16,39,8
own,-5,2,adult,male,69,21,56,3
own,-5,1,season,male,174,0,38,3
own,25,0,season,female,164,12,33,12
own,0,2,season,male,110,18,45,3
own,20,2,season,female,95,18,47,10
rent,15,2,child,male,106,21,7,6
rent,15,0,adult,male,58,12,60,10
own,0,1,adult,female,110,12,33,5
own,30,4,season,male,33,25,63,11
own,20,2,adult,female,33,11,25,12
rent,0,1,adult,female,12,23,47,8
own,5,1,adult,male,18,14,47,10
own,25,3,senior,female,37,18,75,11
own,10,8,adult,female,31,0,44,6
own,10,2,adult,male,39,10,51,13
own,25,1,child,male,21,18,16,12
own,15,2,senior,male,58,21,65,9
own,10,2,child,male,104,0,5,8
own,15,1,adult,male,14,7,45,10
own,30,0,season,female,111,24,58,13
own,0,2,senior,male,125,21,69,5
own,35,4,senior,male,121,0,82,16
own,20,1,adult,female,175,12,45,10
own,10,2,adult,female,167,22,34,4
own,0,2,child,female,172,0,9,4
rent,30,0,senior,male,13,14,69,16
own,5,2,adult,female,48,13,27,9
own,20,1,season,male,35,0,85,14
own,15,2,senior,male,179,23,64,5
rent,15,0,senior,male,184,19,84,9
rent,5,2,senior,female,48,16,84,4
own,15,1,season,male,171,0,44,7
own,5,2,senior,female,114,17,69,5
rent,-0,0,adult,other,48,25,32,5
own,20,4,season,male,108,15,63,7
own,15,1,adult,male,129,0,37,11
rent,5,3,adult,other,22,20,33,5
rent,15,0,adult,male,15,0,19,12
own,5,1,child,male,117,0,15,5
own,15,2,senior,male,166,14,65,7
own,15,0,adult,female,98,0,42,12
own,20,3,adult,female,36,0,18,12
own,10,2,child,female,107,11,12,8
own,-5,4,adult,male,129,18,58,1
own,-10,0,season,female,132,29,60,1
own,0,0,adult,female,23,21,19,6
own,15,0,child,male,63,12,16,14
own,15,1,season,female,94,18,29,9
rent,15,0,adult,female,51,0,23,10
own,30,0,senior,female,26,0,77,17
own,20,2,child,female,114,0,11,12
own,-5,5,adult,male,32,14,55,5
own,20,1,adult,male,170,0,36,11
own,15,2,adult,female,59,13,52,9
own,10,1,adult,male,105,25,33,5
own,5,1,adult,female,63,9,33,9
own,0,2,senior,female,50,18,61,7
own,-0,0,senior,male,51,22,82,6
own,10,3,season,male,52,17,61,6
own,5,1,senior,female,36,0,62,10
rent,-10,1,season,female,119,19,61,1
own,15,1,child,male,119,0,14,11
own,15,0,season,male,105,22,55,6
rent,-0,2,adult,female,19,13,59,8
own,-0,1,season,female,31,15,53,8
own,25,1,adult,male,13,23,31,14
own,15,0,adult,male,108,14,59,11
own,25,3,season,male,103,23,27,9
own,-10,2,child,male,27,13,7,5
own,-10,2,adult,female,50,21,18,5
rent,0,3,child,male,46,11,17,7
rent,10,1,adult,male,120,8,31,7
own,25,0,adult,female,13,20,44,12
own,10,0,adult,female,95,12,34,8
own,0,2,adult,male,117,9,58,4
rent,20,1,adult,other,173,0,44,9
own,10,3,adult,male,117,25,32,6
own,10,1,adult,female,47,0,59,10
own,-10,4,senior,female,22,15,62,4
rent,10,0,senior,female,20,13,66,11
own,10,3,adult,male,102,12,23,8
own,15,3,senior,male,43,18,64,9
own,5,0,adult,male,40,27,42,6
own,10,3,senior,female,30,16,64,7
own,20,2,adult,male,16,24,38,13
rent,-10,1,adult,male,109,20,56,5
rent,-5,1,child,male,45,0,12,5
own,0,0,child,male,46,25,13,9
own,5,2,child,male,123,0,16,8
own,10,2,adult,male,22,18,30,6
own,5,2,senior,female,124,0,65,6
own,30,0,season,male,25,0,29,13
own,15,2,adult,female,140,0,39,13
rent,-5,1,season,male,39,23,70,5
own,10,3,child,female,102,0,16,10
own,-5,2,adult,male,95,9,40,3
own,0,3,child,male,39,13,16,6
rent,15,2,adult,male,18,7,42,8
own,15,2,adult,male,162,0,43,7
own,15,2,season,female,127,20,76,8
rent,15,3,adult,female,96,16,57,10
own,15,1,senior,male,112,20,68,7
own,20,6,adult,female,181,12,54,9
own,10,1,adult,female,18,18,18,8
own,40,3,adult,male,114,20,52,12
own,25,1,adult,female,179,12,50,11
own,15,2,adult,male,158,0,21,9
own,10,2,season,male,38,0,41,11
rent,0,3,child,male,119,0,15,6
rent,15,1,adult,female,36,24,37,7
own,35,0,senior,female,92,23,83,15
own,30,0,season,other,46,0,41,13
own,35,2,adult,female,12,0,39,20
own,15,3,season,male,180,18,65,7
own,-0,4,season,male,171,26,81,1
own,10,1,season,female,33,7,45,11
own,25,1,senior,male,36,15,67,13
own,10,0,child,female,46,14,10,10
own,10,2,child,female,11,0,14,12
own,-10,1,season,female,172,16,63,1
rent,20,3,child,female,45,22,11,10
own,-10,0,senior,female,165,22,70,1
own,-0,1,season,male,188,20,52,4
rent,15,2,senior,female,124,11,75,11
own,25,1,season,male,37,14,51,12
own,20,1,adult,male,130,23,22,10
rent,-5,1,adult,female,22,17,21,6
own,-5,1,senior,male,31,11,67,8
own,10,1,adult,female,54,13,50,9
rent,20,2,adult,male,22,26,58,9
own,20,1,adult,female,93,0,58,14
own,25,0,adult,male,100,26,58,12
own,15,4,child,male,55,29,7,8
rent,0,2,child,male,38,15,13,7
own,-5,0,adult,female,105,9,59,5
own,-5,1,child,male,16,26,14,4
own,15,1,senior,male,12,13,66,12
own,10,0,senior,male,97,0,62,8
rent,5,0,adult,male,167,8,36,7
own,15,3,adult,female,108,13,56,10
own,10,0,adult,female,19,21,23,9
own,25,2,senior,male,38,0,67,13
own,15,0,season,female,156,18,51,4
own,-10,0,adult,male,15,13,43,8
own,10,1,adult,female,100,25,36,11
own,-5,1,season,female,183,0,72,3
own,20,1,season,male,115,14,57,10
own,15,1,senior,female,117,24,65,8
own,0,4,senior,male,20,0,80,6
own,15,4,season,male,99,0,49,8
own,15,2,season,male,103,16,59,7
own,5,3,senior,male,114,16,69,8
own,15,1,adult,male,113,19,52,8
own,5,1,adult,male,91,20,59,7
rent,-0,1,adult,female,141,0,20,7
rent,10,4,adult,female,105,0,19,5
own,20,2,adult,female,112,27,60,9
own,5,0,child,male,129,24,14,7
own,5,6,senior,female,16,15,67,5
rent,15,1,child,male,53,26,13,10
own,15,2,senior,female,57,0,70,10
own,10,1,senior,male,19,0,61,13
own,-10,2,adult,female,120,0,50,2
own,20,1,child,female,103,0,16,12
own,-5,1,adult,female,122,0,35,7
own,0,0,senior,male,13,21,80,7
own,-5,1,adult,male,32,23,50,6
own,-5,0,child,female,46,20,12,7
own,15,4,child,female,42,8,12,10
own,20,3,adult,male,51,10,60,10
own,15,3,senior,female,31,0,62,12
own,5,1,senior,male,19,17,70,8
own,25,0,child,male,133,26,6,12
own,10,1,adult,male,43,13,57,8
rent,5,2,season,female,34,0,53,5
own,20,1,adult,female,48,22,48,11
own,-10,1,season,male,66,19,44,2
own,15,6,season,male,170,26,54,6
own,0,3,adult,female,14,0,37,10
own,10,2,child,male,167,0,10,7
rent,10,1,adult,male,200,8,53,6
rent,0,0,senior,male,166,12,61,5
own,5,2,adult,female,182,9,19,6
rent,15,1,season,male,17,18,51,7
own,10,2,adult,female,56,16,57,8
rent,10,1,child,male,59,23,17,8
own,15,2,adult,male,163,12,52,9
rent,25,1,adult,male,54,9,22,11
own,-10,1,adult,male,29,6,37,5
own,20,1,adult,female,12,25,23,11
own,15,0,adult,female,104,0,56,12
own,-5,3,adult,male,169,10,34,2
own,-0,2,child,female,64,13,11,8
rent,5,3,child,male,105,0,8,7
own,15,2,adult,female,102,8,37,10
rent,15,1,season,female,188,0,71,8
own,5,0,season,female,171,7,49,7
own,5,4,adult,female,94,16,42,7
own,10,2,adult,female,131,18,39,8
own,0,3,child,male,47,17,5,8
own,10,3,senior,male,189,0,75,8
